Smiles,nM-value,vVirus name
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)OCc2ccccc2)cc1,14000,Nipah virus
Cn1nc(C(C)(C)C)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,25000,Nipah virus
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1nccn1-c1ccccc1C(F)(F)F,65000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Cc1ccc(S(=O)(=O)N2CCCC2)cc1,15500,Nipah virus
Cn1nc(C(F)(F)F)cc1C(O)Cc1ccc(S(=O)(=O)N2CCCC2)cc1,41000,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1C[C@H](CF)[C@@H](O)[C@H]1O,2800,Nipah virus
NC(=O)c1ccc([N+](=O)[O-])cc1NC(=O)Cc1ccccc1,600,Nipah virus
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,75000,Nipah virus
Nc1cccc(NC(=O)Cc2ccccc2)c1,19000,Nipah virus
Nc1nc(F)nc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,106.6666667,Nipah virus
CCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,376974.4034,Nipah virus
CC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,29,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,35,Nipah virus
Nc1ncc(Br)c2c1ncn2C1=CC[C@@H](O)[C@H]1O,25700,Nipah virus
CCn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2C)cc1,55,Nipah virus
Nc1nccc2c1ncn2C1=CC[C@@H](O)[C@H]1O,730,Nipah virus
CN(C)S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,6300,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC(C(F)(F)F)CC2)cc1,20,Nipah virus
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,190,Nipah virus
CC(C)N(C(C)C)S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,530,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)OC(=O)c2ccccc2)cc1,14000,Nipah virus
C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,3300,Nipah virus
CC1CCCC(C)N1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,14,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)cc1,14100,Nipah virus
CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,87,Nipah virus
Nc1cc2[nH]ccc2c(O)n1,2681863.895,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1,570,Nipah virus
COC(=O)C1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,10000,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2CO)cc1,850,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7483.62956,Nipah virus
Cc1ccc2nsnc2c1S(=O)(=O)Nc1ccc(Cl)cc1,2000,Nipah virus
Nc1nccc2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,3600,Nipah virus
Cc1ccc2[nH]c(=O)c(CNS(=O)(=O)c3ccccc3)c(-c3ccccc3)c2c1,15700,Nipah virus
Nc1ncc(Br)c2c1ncn2[C@@H]1C(F)=C[C@@H](O)[C@H]1O,1200,Nipah virus
Nc1ncnc2c1ncn2C[C@H](O)CO,95597.72477,Nipah virus
Nc1ccc(O)c(NC(=O)Cc2ccccc2)c1,260,Nipah virus
CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,19,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCCCC2)cc1,45,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,5,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)C2CCCC[C@H]2CCN2CCOCC2)cc1,60,Nipah virus
CC1CCN(S(=O)(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)nn3C)cc2)CC1,35,Nipah virus
Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(S(=O)(=O)C2CCCCC2)cc1,14,Nipah virus
O=C(NC(=O)N(c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)Nc1ccccc1Cl,2800,Nipah virus
Nc1nc(F)cc2c1ncn2C1=C[C@H](CO)[C@@H](O)[C@H]1O,360,Nipah virus
Nc1ncnc2c1ncn2CC(O)C(=O)OCCO,112254.4434,Nipah virus
COc1ccc(N/N=C2\CCCc3ccccc3C2=O)cc1,20417.86988,Nipah virus
O=C1/C(=N/Nc2ccccc2)CCCc2ccccc21,23160.44339,Nipah virus
O=C1/C(=N/Nc2cccc(Cl)c2)CCCc2ccccc21,20085.68464,Nipah virus
CC(=O)c1ccc(N/N=C2\CCCc3ccccc3C2=O)cc1,19985.63828,Nipah virus
O=C1/C(=N/Nc2cccc([N+](=O)[O-])c2)CCCc2ccccc21,19755.60081,Nipah virus
Cc1nc2c(cnn2C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,12000,Nipah virus
Cc1nc(N)c2cnn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,12000,Nipah virus
Cc1nc([SeH])c2cnn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,1300,Nipah virus
OC[C@H]1OC(n2ncc3c([SeH])ncnc32)[C@H](O)[C@@H]1O,1200,Nipah virus
OC[C@H]1OC(n2ncc3c(S)ncnc32)[C@H](O)[C@@H]1O,12000,Nipah virus
Cc1nc(S)c2cnn(C3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,1.4,Nipah virus
OC[C@H]1OC(n2nc(Br)c3c([SeH])ncnc32)[C@H](O)[C@@H]1O,1300,Nipah virus
NC(=O)c1[nH]nc(C2O[C@@H](COP(=O)(O)OP(=O)(O)OC[C@H]3OC(n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)c1O,16000,Nipah virus
Cc1ccc(N/N=C2\CCCc3ccccc3C2=O)cc1,25362.83949,Nipah virus
O=C1/C(=N/Nc2ccc([N+](=O)[O-])cc2)CCCc2ccccc21,19652.15142,Nipah virus
Cc1cccc(N/N=C2\CCCc3ccccc3C2=O)c1,21594.33827,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,379.8526172,Nipah virus
CC(C)OC(=O)C(O)Cn1cnc2c(N)ncnc21,565461.6052,Nipah virus
CCCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,89509.48801,Nipah virus
Nc1ncnc2c1ncn2CC(O)C(=O)OC1CCCCC1,49125.56494,Nipah virus
COCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,1422121.094,Nipah virus
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,5000,Nipah virus
COC(=O)C(O)Cn1cnc2c(N)ncnc21,168619.8466,Nipah virus
CCC(C)OC(=O)C(O)Cn1cnc2c(N)ncnc21,143215.1808,Nipah virus
CC(C)CCOC(=O)C(O)Cn1cnc2c(N)ncnc21,40909.55579,Nipah virus
CC(C)COC(=O)C(O)Cn1cnc2c(N)ncnc21,143215.1808,Nipah virus
CCCCCCCCOC(=O)C(O)Cn1cnc2c(N)ncnc21,208699.8002,Nipah virus
CC(C)(C)OC(=O)C(O)Cn1cnc2c(N)ncnc21,537056.928,Nipah virus
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,2000,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,2280,Nipah virus
CC(C)/N=c1\cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1,10700,Nipah virus
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,1000,Nipah virus
CCC/N=c1\cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1,760,Nipah virus
N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,20600,Nipah virus
CCC/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,24900,Nipah virus
COc1ccc(-n2c3c/c(=N\C(C)C)c(Nc4ccc(Cl)cc4)cc-3nc3ccccc32)cn1,5030,Nipah virus
Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N\C2CC2)cc1,22700,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1NCc1ccc(Cl)cc1,760,Nipah virus
COc1ccc(-n2c3c/c(=N\C4CCC(OC)CC4)c(Nc4ccc(F)cc4)cc-3nc3ccccc32)cn1,2550,Nipah virus
COc1ccc(-n2c3c/c(=N\C4CC4)c(Nc4ccc(F)cc4)cc-3nc3ccccc32)cn1,13200,Nipah virus
N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccccc1,20600,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccccc1,8440,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N\C(C)C)c(OC)c1,6860,Nipah virus
N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1NCc1ccccc1,35400,Nipah virus
CC(C)/N=c1\cc2n(-c3ccccc3)c3ccccc3nc-2cc1NCc1ccc(F)cc1,1900,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(OC)nc4)c-3c/c2=N\C(C)C)cc1,13200,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=N)cc1,106000,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N\C(C)C)cn1,2290,Nipah virus
COc1ccc(-n2c3c/c(=N\C(C)C)c(Nc4cccc(F)c4)cc-3nc3ccccc32)cn1,1450,Nipah virus
CCC/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(F)cc1,1670,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(F)cc1,4560,Nipah virus
COc1ccc(-n2c3c/c(=N\C(C)C)c(Nc4ccccc4)cc-3nc3ccccc32)cn1,12300,Nipah virus
COc1ccc(-n2c3c/c(=N\C(C)C)c(Nc4ccc(F)cc4)cc-3nc3ccccc32)cn1,1410,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(F)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,4020,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(F)cc3)c3ccccc3nc-2cc1Nc1ccc(F)cc1,2290,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N\C(C)C)cc1,6860,Nipah virus
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(OC(F)(F)F)cc1,1770,Nipah virus
CCC/N=c1\cc2n(-c3ccc(OC)nc3)c3ccccc3nc-2cc1Nc1ccc(F)cc1,1400,Nipah virus
Fc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N\C2CC2)cc1,6860,Nipah virus
CC(C)/N=c1\cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1900,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3c/c2=N\C(C)C)cn1,5030,Nipah virus
COc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=N)c(OC)c1,35400,Nipah virus
CC(C)/N=c1\cc2n(-c3ccccc3)c3ccccc3nc-2cc1NCc1ccccc1,1400,Nipah virus
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,900,Nipah virus
O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1,25000,Nipah virus
CCCCC1C=CC(=O)/C1=C/CC(C)C,300,Nipah virus
CC(C)(C)OC(=O)NC1C=CC(=O)C1,20000,Nipah virus
CC(C)(C)OC(=O)NC1C=CC(=O)/C1=C/c1ccc(Cl)cc1,600,Nipah virus
CC(C)/C=C1/C(=O)C=CC1NC(=O)OC(C)(C)C,1000,Nipah virus
CC(C)/C=C1\C(=O)C=CC1NC(=O)c1ccccc1,300,Nipah virus
CC(C)/C=C1/C(=O)C=C[C@H]1NC(=O)OC(C)(C)C,400,Nipah virus
CC1C=CC(=O)/C1=C/c1ccccc1,900,Nipah virus
CCCCC1C=CC(=O)/C1=C/C(C)C,300,Nipah virus
CC(C)(C)OC(=O)NC1C=CC(=O)/C1=C/c1ccccc1,600,Nipah virus
O=C1C=CC(NC(=O)c2ccccc2)C1,20000,Nipah virus
CC(C)/C=C1/C(=O)C=C[C@@H]1NC(=O)OC(C)(C)C,1000,Nipah virus
CC(C)C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NS(=O)(=O)C(Cl)Cl,1800,Nipah virus
CC(C)C(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=[N+]=[N-],100,Nipah virus
Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,3000,Nipah virus
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,56099.25883,Nipah virus
CCc1nc2cc3cccnc3c(Cl)c2[nH]c1=O,35000,Nipah virus
CC(C)c1nc2cc3cccnc3c(Cl)c2[nH]c1=O,62000,Nipah virus
O=c1[nH]c2c(Cl)c3ncccc3cc2nc1-c1ccccc1,100000,Nipah virus
C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)[C@H]5OC(C)=NN5C(C)=O)CC[C@]43C)[C@@H]12,620,Nipah virus
C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)[C@@H]5OC(C)=NN5C(C)=O)CC[C@]43C)[C@@H]12,340,Nipah virus
CC(=O)N(/N=C/C(C)(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@]32C)[C@@]1(C)CC#N)C(C)=O,15930,Nipah virus
C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)/C=N/NC(C)=O)CC[C@]43C)[C@@H]12,1580,Nipah virus
CC(=O)N/N=C/C(C)(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@]32C)[C@@]1(C)CC#N,410,Nipah virus
COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)/C=N/NC(C)=O)CC[C@]43C)[C@@H]2C1,18420,Nipah virus
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,159690,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,87000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,25000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,42000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,28000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,63000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,40000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,40000,Nipah virus
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,51000,Nipah virus
CCOC(=O)/C=C/c1cc(C(=O)c2ccc(F)cc2)cn1C,165936.5459,Nipah virus
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,64.66632178,Nipah virus
CCCN(CCC)CCn1c2ccccc2c2nc3ccccc3nc21,1288.25,Nipah virus
CCCCCCCCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)CCCCCCCCC)c(OC)c2)cc1OC,147,Nipah virus
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)Cc3c[nH]c4ccccc34)c(OC)c2)ccc1OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,11,Nipah virus
Nc1nc(C[C@H](O)CO)nc2nc[nH]c12,1911954.495,Nipah virus
c1ccc2nc3c(nc2c1)c1ccccc1n3CCN1CCCCCC1,1288.25,Nipah virus
CN1CCN(CCn2c3ccccc3c3nc4ccccc4nc32)CC1,1380.38,Nipah virus
CC1CCCCN1CCn1c2ccccc2c2nc3ccccc3nc21,1258.93,Nipah virus
CC1CCN(CCn2c3ccccc3c3nc4ccccc4nc32)CC1,1584.89,Nipah virus
C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cnc(C(N)=O)n2)[C@H](O)[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,20000,Nipah virus
NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(NCC(=O)OCc3ccccc3)Oc3cccc4ccccc34)[C@@H](O)[C@H]2O)n1,20000,Nipah virus
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,74836.2956,Nipah virus
CN(C)CCn1c2ccccc2c2nc3ccccc3nc21,1445.44,Nipah virus
CCN(CC)CCn1c2ccccc2c2nc3ccccc3nc21,1288.25,Nipah virus
CCCCN(C)CCn1c2ccccc2c2nc3ccccc3nc21,1445.44,Nipah virus
CCCCN(CC)CCn1c2ccccc2c2nc3ccccc3nc21,3162.28,Nipah virus
c1ccc2nc3c(nc2c1)c1ccccc1n3CCN1CCCC1,1318.26,Nipah virus
c1ccc2nc3c(nc2c1)c1ccccc1n3CCN1CCCCC1,1348.96,Nipah virus
C1CCC2(CC1)CCCN2CC12CC3CC(CC(C3)C1)C2,347838.1857,Nipah virus
CC1(C)CCCN1CC12CC3CC(CC(C3)C1)C2,404154.7104,Nipah virus
Cn1c(C(=O)NCCC#N)ccc1[N+](=O)[O-],1350135.014,Nipah virus
C[C@H](O)C1=C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,901.6156953,Nipah virus
Nc1ncnc2c1ncn2CC(O)CO,95597.72477,Nipah virus
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,10,Nipah virus
Cl.Cn1cc(NC(=O)c2cc(NC(=O)CF)cn2C)cc1C(=O)NCCC(=N)N,233715.8483,Nipah virus
COc1cc(OC)cc(C(=O)N/N=C/c2ccccc2Cl)c1,41410.46555,Nipah virus
CC(C(=O)NCc1ccccc1)c1cccc(C(OC(=O)NCc2ccccc2)c2ccccc2)c1,3000,Nipah virus
COc1cc(OC)cc(C(=O)N/N=C/c2ccccc2)c1,22862.36854,Nipah virus
C[C@H](O)C1=C[C@@H](n2cnc3c(N)nc(F)nc32)[C@H](O)[C@@H]1O,54187.69262,Nipah virus
Nc1nc(Cl)nc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,211622.4387,Nipah virus
Nc1ncnc2c1ncn2CCC(O)CO,895896.7927,Nipah virus
O=c1c2ccccc2nc(-c2ccccc2)n1/N=C/c1ccccc1O,43940.59232,Nipah virus
COc1ccc(-c2cn3c(O)c4ncn(COCCO)c4nc3n2)c(OC)c1,41517.46328,Nipah virus
Nc1ncnc2c1ccn2C1OC(CO)CC1O,79916.88644,Nipah virus
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,792000,Nipah virus
COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)CO3,330,Nipah virus
O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(Cl)cc12,2200,Nipah virus
CSc1nc2[nH]nc([N+](=O)[O-])c(=O)n2n1,408000,Nipah virus
NC(=O)C(N)O,2000000,Nipah virus
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,327.5869129,Nipah virus
NC1=NCNc2c1ncn2CC(O)CO,94688.00303,Nipah virus
Nc1ncnc2c1CCN2[C@@H]1O[C@H](CSCCC(N)C(=O)O)C[C@H]1O,54134.52429,Nipah virus
COC(=O)C(CCSC[C@@H]1C[C@@H](O)[C@H](n2ccc3c(N)ncnc32)O1)NC(=O)C(F)(F)F,41887.44843,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccoc1,169917.7598,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cccs1,12889.50472,Nipah virus
C#Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1,1196.351129,Nipah virus
C=Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1,5945.833457,Nipah virus
Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1,924.8982612,Nipah virus
C[Si](C)(C)C#Cc1ccc(-c2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)s1,1475.869533,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccno1,372.5656224,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc([N+](=O)[O-])s1,14071.42656,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(I)s1,160.4658093,Nipah virus
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccsc1,12889.50472,Nipah virus
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1411000,Nipah virus
C#CCN(CC#C)C12CC3CC(C)(CC(C1)c1ccccc13)C2,4000,Nipah virus
CC12CC3CC(N4CCCCC4)(CC(C1)c1ccccc13)C2,54000,Nipah virus
Nc1nc2c(sc3ncn([C@H]4C[C@H](O)[C@@H](CO)O4)c32)c(=O)[nH]1,100000,Nipah virus
Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2629.009239,Nipah virus
Nc1ncc(Br)c2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,400,Nipah virus
Nc1ncnc2c1ccn2[C@H]1C[C@H](O)[C@@H](CO)O1,499480.5402,Nipah virus
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c2ncnc(N)c12,4849.974133,Nipah virus
Cc1c(C(N)=O)ncn1[C@@H]1C[C@H](O)[C@@H](CO)O1,621761.658,Nipah virus
Cc1c(C(N)=O)ncn1[C@H]1C[C@H](O)[C@@H](CO)O1,621761.658,Nipah virus
COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,160,Nipah virus
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0.43,Nipah virus
O=C1O/C(=C\Cn2cc(C#Cc3ccccc3)c(=O)[nH]c2=O)C(O)=C1O,4000,Nipah virus
O=C1O/C(=C\Cn2cc(-c3ccccc3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1,157000,Nipah virus
CC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O,1600,Nipah virus
